flight_id,departure_airport,arrival_airport,aircraft_code,passengers,total_seats,utilization,route
18064,UUS,SVO,319,47.0,116,40.51724137931034,SVO ↔ UUS
18065,UUS,SVO,319,49.0,116,42.241379310344826,SVO ↔ UUS
18066,UUS,SVO,319,54.0,116,46.55172413793103,SVO ↔ UUS
18067,UUS,SVO,319,6.0,116,5.172413793103448,SVO ↔ UUS
18068,UUS,SVO,319,46.0,116,39.6551724137931,SVO ↔ UUS
18069,UUS,SVO,319,19.0,116,16.379310344827587,SVO ↔ UUS
18070,UUS,SVO,319,59.0,116,50.86206896551724,SVO ↔ UUS
18071,UUS,SVO,319,49.0,116,42.241379310344826,SVO ↔ UUS
18072,UUS,SVO,319,4.0,116,3.4482758620689653,SVO ↔ UUS
18073,UUS,SVO,319,39.0,116,33.62068965517241,SVO ↔ UUS
18074,UUS,SVO,319,52.0,116,44.827586206896555,SVO ↔ UUS
18075,UUS,SVO,319,43.0,116,37.06896551724138,SVO ↔ UUS
18076,UUS,SVO,319,24.0,116,20.689655172413794,SVO ↔ UUS
18077,UUS,SVO,319,15.0,116,12.931034482758621,SVO ↔ UUS
18078,UUS,SVO,319,36.0,116,31.03448275862069,SVO ↔ UUS
18079,UUS,SVO,319,28.0,116,24.137931034482758,SVO ↔ UUS
18080,UUS,SVO,319,18.0,116,15.517241379310345,SVO ↔ UUS
18081,UUS,SVO,319,60.0,116,51.724137931034484,SVO ↔ UUS
18082,UUS,SVO,319,49.0,116,42.241379310344826,SVO ↔ UUS
18083,UUS,SVO,319,51.0,116,43.96551724137931,SVO ↔ UUS
18084,UUS,SVO,319,44.0,116,37.93103448275862,SVO ↔ UUS
18085,UUS,SVO,319,54.0,116,46.55172413793103,SVO ↔ UUS
18086,UUS,SVO,319,18.0,116,15.517241379310345,SVO ↔ UUS
18087,UUS,SVO,319,5.0,116,4.310344827586207,SVO ↔ UUS
18088,UUS,SVO,319,22.0,116,18.96551724137931,SVO ↔ UUS
18089,UUS,SVO,319,73.0,116,62.93103448275862,SVO ↔ UUS
18090,UUS,SVO,319,46.0,116,39.6551724137931,SVO ↔ UUS
18091,UUS,SVO,319,55.0,116,47.41379310344828,SVO ↔ UUS
18092,UUS,SVO,319,57.0,116,49.137931034482754,SVO ↔ UUS
18093,UUS,YKS,CR2,,50,,UUS ↔ YKS
18094,UUS,YKS,CR2,,50,,UUS ↔ YKS
18095,UUS,YKS,CR2,,50,,UUS ↔ YKS
18096,UUS,YKS,CR2,,50,,UUS ↔ YKS
18097,UUS,YKS,CR2,,50,,UUS ↔ YKS
18098,UUS,YKS,CR2,,50,,UUS ↔ YKS
18099,UUS,YKS,CR2,,50,,UUS ↔ YKS
18100,UUS,YKS,CR2,,50,,UUS ↔ YKS
18101,UUS,YKS,CR2,,50,,UUS ↔ YKS
18102,UUS,YKS,CR2,,50,,UUS ↔ YKS
18103,UUS,YKS,CR2,,50,,UUS ↔ YKS
18104,UUS,YKS,CR2,,50,,UUS ↔ YKS
18105,UUS,YKS,CR2,,50,,UUS ↔ YKS
18106,UUS,YKS,CR2,,50,,UUS ↔ YKS
18107,UUS,YKS,CR2,,50,,UUS ↔ YKS
18108,UUS,YKS,CR2,,50,,UUS ↔ YKS
18109,UUS,YKS,CR2,,50,,UUS ↔ YKS
18110,UUS,YKS,CR2,,50,,UUS ↔ YKS
18111,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18112,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18113,UUS,KHV,CN1,,12,,KHV ↔ UUS
18114,UUS,KHV,CN1,,12,,KHV ↔ UUS
18115,UUS,KHV,CN1,4.0,12,33.33333333333333,KHV ↔ UUS
18116,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18117,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18118,UUS,KHV,CN1,,12,,KHV ↔ UUS
18119,UUS,KHV,CN1,,12,,KHV ↔ UUS
18120,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18121,UUS,KHV,CN1,,12,,KHV ↔ UUS
18122,UUS,KHV,CN1,,12,,KHV ↔ UUS
18123,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18124,UUS,KHV,CN1,,12,,KHV ↔ UUS
18125,UUS,KHV,CN1,,12,,KHV ↔ UUS
18126,UUS,KHV,CN1,,12,,KHV ↔ UUS
18127,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18128,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18129,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18130,UUS,KHV,CN1,2.0,12,16.666666666666664,KHV ↔ UUS
18131,UUS,KHV,CN1,,12,,KHV ↔ UUS
18132,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18133,UUS,KHV,CN1,,12,,KHV ↔ UUS
18134,UUS,KHV,CN1,,12,,KHV ↔ UUS
18135,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18136,UUS,KHV,CN1,,12,,KHV ↔ UUS
18137,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18138,UUS,KHV,CN1,,12,,KHV ↔ UUS
18139,UUS,KHV,CN1,,12,,KHV ↔ UUS
18140,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18141,UUS,KHV,CN1,,12,,KHV ↔ UUS
18142,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18143,UUS,KHV,CN1,,12,,KHV ↔ UUS
18144,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18145,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18146,UUS,KHV,CN1,,12,,KHV ↔ UUS
18147,UUS,KHV,CN1,,12,,KHV ↔ UUS
18148,UUS,KHV,CN1,,12,,KHV ↔ UUS
18149,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18150,UUS,KHV,CN1,,12,,KHV ↔ UUS
18151,UUS,KHV,CN1,4.0,12,33.33333333333333,KHV ↔ UUS
18152,UUS,KHV,CN1,,12,,KHV ↔ UUS
18153,UUS,KHV,CN1,2.0,12,16.666666666666664,KHV ↔ UUS
18154,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18155,UUS,KHV,CN1,,12,,KHV ↔ UUS
18156,UUS,KHV,CN1,,12,,KHV ↔ UUS
18157,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18158,UUS,KHV,CN1,,12,,KHV ↔ UUS
18159,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18160,UUS,KHV,CN1,,12,,KHV ↔ UUS
18161,UUS,KHV,CN1,,12,,KHV ↔ UUS
18162,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18163,UUS,KHV,CN1,,12,,KHV ↔ UUS
18164,UUS,KHV,CN1,,12,,KHV ↔ UUS
18165,UUS,KHV,CN1,,12,,KHV ↔ UUS
18166,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18167,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18168,UUS,KHV,CN1,,12,,KHV ↔ UUS
18169,UUS,KHV,CN1,,12,,KHV ↔ UUS
18170,UUS,KHV,CN1,,12,,KHV ↔ UUS
18171,UUS,KHV,CN1,,12,,KHV ↔ UUS
18172,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18173,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18174,UUS,KHV,CN1,,12,,KHV ↔ UUS
18175,UUS,KHV,CN1,,12,,KHV ↔ UUS
18176,UUS,KHV,CN1,,12,,KHV ↔ UUS
18177,UUS,KHV,CN1,,12,,KHV ↔ UUS
18178,UUS,KHV,CN1,4.0,12,33.33333333333333,KHV ↔ UUS
18179,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18180,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18181,UUS,KHV,CN1,,12,,KHV ↔ UUS
18182,UUS,KHV,CN1,,12,,KHV ↔ UUS
18183,UUS,KHV,CN1,,12,,KHV ↔ UUS
18184,UUS,KHV,CN1,2.0,12,16.666666666666664,KHV ↔ UUS
18185,UUS,KHV,CN1,,12,,KHV ↔ UUS
18186,UUS,KHV,CN1,,12,,KHV ↔ UUS
18187,UUS,KHV,CN1,,12,,KHV ↔ UUS
18188,UUS,KHV,CN1,,12,,KHV ↔ UUS
18189,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18190,UUS,KHV,CN1,,12,,KHV ↔ UUS
18191,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18192,UUS,KHV,CN1,,12,,KHV ↔ UUS
18193,UUS,KHV,CN1,,12,,KHV ↔ UUS
18194,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18195,UUS,KHV,CN1,,12,,KHV ↔ UUS
18196,UUS,KHV,CN1,,12,,KHV ↔ UUS
18197,UUS,KHV,CN1,9.0,12,75.0,KHV ↔ UUS
18198,UUS,KHV,CN1,3.0,12,25.0,KHV ↔ UUS
18199,UUS,KHV,CN1,,12,,KHV ↔ UUS
18200,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18201,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18202,UUS,KHV,CN1,,12,,KHV ↔ UUS
18203,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18204,UUS,KHV,CN1,,12,,KHV ↔ UUS
18205,UUS,KHV,CN1,,12,,KHV ↔ UUS
18206,UUS,KHV,CN1,,12,,KHV ↔ UUS
18207,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18208,UUS,KHV,CN1,,12,,KHV ↔ UUS
18209,UUS,KHV,CN1,,12,,KHV ↔ UUS
18210,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18211,UUS,KHV,CN1,,12,,KHV ↔ UUS
18212,UUS,KHV,CN1,,12,,KHV ↔ UUS
18213,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18214,UUS,KHV,CN1,,12,,KHV ↔ UUS
18215,UUS,KHV,CN1,7.0,12,58.333333333333336,KHV ↔ UUS
18216,UUS,KHV,CN1,,12,,KHV ↔ UUS
18217,UUS,KHV,CN1,9.0,12,75.0,KHV ↔ UUS
18218,UUS,KHV,CN1,,12,,KHV ↔ UUS
18219,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18220,UUS,KHV,CN1,,12,,KHV ↔ UUS
18221,UUS,KHV,CN1,5.0,12,41.66666666666667,KHV ↔ UUS
18222,UUS,KHV,CN1,,12,,KHV ↔ UUS
18223,UUS,KHV,CN1,,12,,KHV ↔ UUS
18224,UUS,KHV,CN1,,12,,KHV ↔ UUS
18225,UUS,KHV,CN1,,12,,KHV ↔ UUS
18226,UUS,KHV,CN1,,12,,KHV ↔ UUS
18227,UUS,KHV,CN1,,12,,KHV ↔ UUS
18228,UUS,KHV,CN1,,12,,KHV ↔ UUS
18229,UUS,KHV,CN1,,12,,KHV ↔ UUS
18230,UUS,KHV,CN1,6.0,12,50.0,KHV ↔ UUS
18231,UUS,KHV,CN1,8.0,12,66.66666666666666,KHV ↔ UUS
18232,UUS,KHV,CN1,,12,,KHV ↔ UUS
18233,PKC,DME,763,49.0,222,22.07207207207207,DME ↔ PKC
18234,PKC,DME,763,87.0,222,39.189189189189186,DME ↔ PKC
18235,PKC,DME,763,34.0,222,15.315315315315313,DME ↔ PKC
18236,PKC,DME,763,79.0,222,35.585585585585584,DME ↔ PKC
18237,PKC,DME,763,64.0,222,28.82882882882883,DME ↔ PKC
18238,PKC,DME,763,60.0,222,27.027027027027028,DME ↔ PKC
18239,PKC,DME,763,39.0,222,17.56756756756757,DME ↔ PKC
18240,PKC,DME,763,86.0,222,38.73873873873874,DME ↔ PKC
18241,PKC,DME,763,9.0,222,4.054054054054054,DME ↔ PKC
18242,PKC,DME,763,22.0,222,9.90990990990991,DME ↔ PKC
18243,PKC,DME,763,70.0,222,31.53153153153153,DME ↔ PKC
18244,PKC,DME,763,97.0,222,43.69369369369369,DME ↔ PKC
18245,PKC,DME,763,48.0,222,21.62162162162162,DME ↔ PKC
18246,PKC,DME,763,65.0,222,29.27927927927928,DME ↔ PKC
18247,PKC,DME,763,54.0,222,24.324324324324326,DME ↔ PKC
18248,PKC,DME,763,63.0,222,28.37837837837838,DME ↔ PKC
18249,PKC,DME,763,37.0,222,16.666666666666664,DME ↔ PKC
18250,PKC,DME,763,30.0,222,13.513513513513514,DME ↔ PKC
18251,PKC,DME,763,54.0,222,24.324324324324326,DME ↔ PKC
18252,PKC,DME,763,58.0,222,26.126126126126124,DME ↔ PKC
18253,PKC,DME,763,51.0,222,22.972972972972975,DME ↔ PKC
18254,PKC,DME,763,75.0,222,33.78378378378378,DME ↔ PKC
18255,PKC,DME,763,,222,,DME ↔ PKC
18256,PKC,DME,763,65.0,222,29.27927927927928,DME ↔ PKC
18257,PKC,DME,763,60.0,222,27.027027027027028,DME ↔ PKC
18258,PKC,DME,763,21.0,222,9.45945945945946,DME ↔ PKC
18259,ABA,DME,319,69.0,116,59.48275862068966,ABA ↔ DME
18260,ABA,DME,319,71.0,116,61.206896551724135,ABA ↔ DME
18261,ABA,DME,319,61.0,116,52.58620689655172,ABA ↔ DME
18262,ABA,DME,319,78.0,116,67.24137931034483,ABA ↔ DME
18263,ABA,DME,319,6.0,116,5.172413793103448,ABA ↔ DME
18264,ABA,DME,319,75.0,116,64.65517241379311,ABA ↔ DME
18265,ABA,DME,319,46.0,116,39.6551724137931,ABA ↔ DME
18266,ABA,DME,319,37.0,116,31.896551724137932,ABA ↔ DME
18267,ABA,DME,319,63.0,116,54.310344827586206,ABA ↔ DME
18268,ABA,DME,319,69.0,116,59.48275862068966,ABA ↔ DME
18269,ABA,DME,319,56.0,116,48.275862068965516,ABA ↔ DME
18270,ABA,DME,319,84.0,116,72.41379310344827,ABA ↔ DME
18271,ABA,DME,319,100.0,116,86.20689655172413,ABA ↔ DME
18272,ABA,DME,319,29.0,116,25.0,ABA ↔ DME
18273,ABA,DME,319,38.0,116,32.758620689655174,ABA ↔ DME
18274,ABA,DME,319,20.0,116,17.24137931034483,ABA ↔ DME
18275,ABA,DME,319,8.0,116,6.896551724137931,ABA ↔ DME
18276,ABA,DME,319,68.0,116,58.620689655172406,ABA ↔ DME
18277,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18278,ABA,OVB,CN1,,12,,ABA ↔ OVB
18279,ABA,OVB,CN1,4.0,12,33.33333333333333,ABA ↔ OVB
18280,ABA,OVB,CN1,,12,,ABA ↔ OVB
18281,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18282,ABA,OVB,CN1,,12,,ABA ↔ OVB
18283,ABA,OVB,CN1,,12,,ABA ↔ OVB
18284,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18285,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18286,ABA,OVB,CN1,9.0,12,75.0,ABA ↔ OVB
18287,ABA,OVB,CN1,,12,,ABA ↔ OVB
18288,ABA,OVB,CN1,,12,,ABA ↔ OVB
18289,ABA,OVB,CN1,,12,,ABA ↔ OVB
18290,ABA,OVB,CN1,,12,,ABA ↔ OVB
18291,ABA,OVB,CN1,4.0,12,33.33333333333333,ABA ↔ OVB
18292,ABA,OVB,CN1,3.0,12,25.0,ABA ↔ OVB
18293,ABA,OVB,CN1,,12,,ABA ↔ OVB
18294,ABA,OVB,CN1,6.0,12,50.0,ABA ↔ OVB
18295,ABA,OVB,CN1,,12,,ABA ↔ OVB
18296,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18297,ABA,OVB,CN1,,12,,ABA ↔ OVB
18298,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18299,ABA,OVB,CN1,,12,,ABA ↔ OVB
18300,ABA,OVB,CN1,,12,,ABA ↔ OVB
18301,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18302,ABA,OVB,CN1,5.0,12,41.66666666666667,ABA ↔ OVB
18303,ABA,OVB,CN1,,12,,ABA ↔ OVB
18304,ABA,OVB,CN1,3.0,12,25.0,ABA ↔ OVB
18305,ABA,OVB,CN1,,12,,ABA ↔ OVB
18306,ABA,OVB,CN1,9.0,12,75.0,ABA ↔ OVB
18307,ABA,OVB,CN1,,12,,ABA ↔ OVB
18308,ABA,OVB,CN1,,12,,ABA ↔ OVB
18309,ABA,OVB,CN1,,12,,ABA ↔ OVB
18310,ABA,OVB,CN1,8.0,12,66.66666666666666,ABA ↔ OVB
18311,ABA,OVB,CN1,,12,,ABA ↔ OVB
18312,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18313,ABA,OVB,CN1,,12,,ABA ↔ OVB
18314,ABA,OVB,CN1,,12,,ABA ↔ OVB
18315,ABA,OVB,CN1,6.0,12,50.0,ABA ↔ OVB
18316,ABA,OVB,CN1,,12,,ABA ↔ OVB
18317,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18318,ABA,OVB,CN1,,12,,ABA ↔ OVB
18319,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18320,ABA,OVB,CN1,,12,,ABA ↔ OVB
18321,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18322,ABA,OVB,CN1,,12,,ABA ↔ OVB
18323,ABA,OVB,CN1,,12,,ABA ↔ OVB
18324,ABA,OVB,CN1,,12,,ABA ↔ OVB
18325,ABA,OVB,CN1,7.0,12,58.333333333333336,ABA ↔ OVB
18326,ABA,OVB,CN1,,12,,ABA ↔ OVB
18327,ABA,OVB,CN1,,12,,ABA ↔ OVB
18328,ABA,OVB,CN1,3.0,12,25.0,ABA ↔ OVB
18329,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18330,ABA,OVB,CN1,6.0,12,50.0,ABA ↔ OVB
18331,ABA,OVB,CN1,8.0,12,66.66666666666666,ABA ↔ OVB
18332,ABA,OVB,CN1,,12,,ABA ↔ OVB
18333,ABA,OVB,CN1,,12,,ABA ↔ OVB
18334,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18335,ABA,OVB,CN1,,12,,ABA ↔ OVB
18336,ABA,OVB,CN1,,12,,ABA ↔ OVB
18337,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18338,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18339,ABA,OVB,CN1,,12,,ABA ↔ OVB
18340,ABA,OVB,CN1,,12,,ABA ↔ OVB
18341,ABA,OVB,CN1,7.0,12,58.333333333333336,ABA ↔ OVB
18342,ABA,OVB,CN1,,12,,ABA ↔ OVB
18343,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18344,ABA,OVB,CN1,,12,,ABA ↔ OVB
18345,ABA,OVB,CN1,,12,,ABA ↔ OVB
18346,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18347,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18348,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18349,ABA,OVB,CN1,3.0,12,25.0,ABA ↔ OVB
18350,ABA,OVB,CN1,,12,,ABA ↔ OVB
18351,ABA,OVB,CN1,,12,,ABA ↔ OVB
18352,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18353,ABA,OVB,CN1,,12,,ABA ↔ OVB
18354,ABA,OVB,CN1,,12,,ABA ↔ OVB
18355,ABA,OVB,CN1,,12,,ABA ↔ OVB
18356,ABA,OVB,CN1,9.0,12,75.0,ABA ↔ OVB
18357,ABA,OVB,CN1,11.0,12,91.66666666666666,ABA ↔ OVB
18358,ABA,OVB,CN1,,12,,ABA ↔ OVB
18359,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18360,ABA,OVB,CN1,,12,,ABA ↔ OVB
18361,ABA,OVB,CN1,,12,,ABA ↔ OVB
18362,ABA,OVB,CN1,6.0,12,50.0,ABA ↔ OVB
18363,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18364,ABA,OVB,CN1,,12,,ABA ↔ OVB
18365,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18366,ABA,OVB,CN1,,12,,ABA ↔ OVB
18367,ABA,OVB,CN1,,12,,ABA ↔ OVB
18368,ABA,OVB,CN1,9.0,12,75.0,ABA ↔ OVB
18369,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18370,ABA,OVB,CN1,,12,,ABA ↔ OVB
18371,ABA,OVB,CN1,,12,,ABA ↔ OVB
18372,ABA,OVB,CN1,,12,,ABA ↔ OVB
18373,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18374,ABA,OVB,CN1,,12,,ABA ↔ OVB
18375,ABA,OVB,CN1,,12,,ABA ↔ OVB
18376,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18377,ABA,OVB,CN1,4.0,12,33.33333333333333,ABA ↔ OVB
18378,ABA,OVB,CN1,,12,,ABA ↔ OVB
18379,ABA,OVB,CN1,,12,,ABA ↔ OVB
18380,ABA,OVB,CN1,6.0,12,50.0,ABA ↔ OVB
18381,ABA,OVB,CN1,,12,,ABA ↔ OVB
18382,ABA,OVB,CN1,,12,,ABA ↔ OVB
18383,ABA,OVB,CN1,12.0,12,100.0,ABA ↔ OVB
18384,ABA,OVB,CN1,,12,,ABA ↔ OVB
18385,ABA,OVB,CN1,,12,,ABA ↔ OVB
18386,ABA,OVB,CN1,2.0,12,16.666666666666664,ABA ↔ OVB
18387,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18388,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18389,ABA,OVB,CN1,,12,,ABA ↔ OVB
18390,ABA,OVB,CN1,5.0,12,41.66666666666667,ABA ↔ OVB
18391,ABA,OVB,CN1,,12,,ABA ↔ OVB
18392,ABA,OVB,CN1,7.0,12,58.333333333333336,ABA ↔ OVB
18393,ABA,OVB,CN1,,12,,ABA ↔ OVB
18394,ABA,OVB,CN1,,12,,ABA ↔ OVB
18395,ABA,OVB,CN1,3.0,12,25.0,ABA ↔ OVB
18396,ABA,OVB,CN1,,12,,ABA ↔ OVB
18397,ABA,OVB,CN1,10.0,12,83.33333333333334,ABA ↔ OVB
18398,ABA,OVB,CN1,,12,,ABA ↔ OVB
18399,ABA,GRV,733,,130,,ABA ↔ GRV
18400,ABA,GRV,733,,130,,ABA ↔ GRV
18401,ABA,GRV,733,,130,,ABA ↔ GRV
18402,ABA,GRV,733,,130,,ABA ↔ GRV
18403,ABA,GRV,733,,130,,ABA ↔ GRV
18404,ABA,GRV,733,,130,,ABA ↔ GRV
18405,ABA,GRV,733,,130,,ABA ↔ GRV
18406,ABA,GRV,733,,130,,ABA ↔ GRV
18407,ABA,GRV,733,,130,,ABA ↔ GRV
18408,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18409,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18410,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18411,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18412,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18413,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18414,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18415,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18416,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18417,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18418,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18419,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18420,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18421,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18422,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18423,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18424,ABA,KYZ,CN1,,12,,ABA ↔ KYZ
18425,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18426,ABA,TOF,CN1,5.0,12,41.66666666666667,ABA ↔ TOF
18427,ABA,TOF,CN1,7.0,12,58.333333333333336,ABA ↔ TOF
18428,ABA,TOF,CN1,8.0,12,66.66666666666666,ABA ↔ TOF
18429,ABA,TOF,CN1,,12,,ABA ↔ TOF
18430,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18431,ABA,TOF,CN1,3.0,12,25.0,ABA ↔ TOF
18432,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18433,ABA,TOF,CN1,10.0,12,83.33333333333334,ABA ↔ TOF
18434,ABA,TOF,CN1,9.0,12,75.0,ABA ↔ TOF
18435,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18436,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18437,ABA,TOF,CN1,2.0,12,16.666666666666664,ABA ↔ TOF
18438,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18439,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18440,ABA,TOF,CN1,,12,,ABA ↔ TOF
18441,ABA,TOF,CN1,10.0,12,83.33333333333334,ABA ↔ TOF
18442,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18443,ABA,TOF,CN1,4.0,12,33.33333333333333,ABA ↔ TOF
18444,ABA,TOF,CN1,10.0,12,83.33333333333334,ABA ↔ TOF
18445,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18446,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18447,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18448,ABA,TOF,CN1,,12,,ABA ↔ TOF
18449,ABA,TOF,CN1,6.0,12,50.0,ABA ↔ TOF
18450,ABA,TOF,CN1,4.0,12,33.33333333333333,ABA ↔ TOF
18451,ABA,TOF,CN1,2.0,12,16.666666666666664,ABA ↔ TOF
18452,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18453,ABA,TOF,CN1,4.0,12,33.33333333333333,ABA ↔ TOF
18454,ABA,TOF,CN1,5.0,12,41.66666666666667,ABA ↔ TOF
18455,ABA,TOF,CN1,1.0,12,8.333333333333332,ABA ↔ TOF
18456,ABA,TOF,CN1,6.0,12,50.0,ABA ↔ TOF
18457,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18458,ABA,TOF,CN1,10.0,12,83.33333333333334,ABA ↔ TOF
18459,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
18460,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18461,ABA,TOF,CN1,4.0,12,33.33333333333333,ABA ↔ TOF
18462,ABA,TOF,CN1,3.0,12,25.0,ABA ↔ TOF
18463,ABA,TOF,CN1,7.0,12,58.333333333333336,ABA ↔ TOF
18464,ABA,TOF,CN1,8.0,12,66.66666666666666,ABA ↔ TOF
18465,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18466,ABA,TOF,CN1,11.0,12,91.66666666666666,ABA ↔ TOF
18467,ABA,TOF,CN1,10.0,12,83.33333333333334,ABA ↔ TOF
18468,ABA,TOF,CN1,4.0,12,33.33333333333333,ABA ↔ TOF
18469,ABA,TOF,CN1,12.0,12,100.0,ABA ↔ TOF
